date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:51:03	60404/60404	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2014%20Jul%202024%2011:51:02%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/js/vendor/bootstrap.min.js	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/js/vendor/bootstrap.min.js	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:51:03	11016/11016	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2014%20Jul%202024%2011:51:02%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/js/vendor/jquery-migrate-3.3.0.min.js	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/js/vendor/jquery-migrate-3.3.0.min.js	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:51:03	8606/8606	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2014%20Jul%202024%2011:51:03%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/js/vendor/modernizr-3.11.2.min.js	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/js/vendor/modernizr-3.11.2.min.js	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:51:04	141496/141496	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2014%20Jul%202024%2011:51:03%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/js/plugins/swiper-bundle.min.js	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/js/plugins/swiper-bundle.min.js	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:51:04	18284/18284	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2014%20Jul%202024%2011:51:03%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/js/plugins/countdownTimer.min.js	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/js/plugins/countdownTimer.min.js	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:51:04	1972/1972	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2014%20Jul%202024%2011:51:04%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/js/plugins/scrollup.js	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/js/plugins/scrollup.js	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:51:04	2616/2616	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2014%20Jul%202024%2011:51:04%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/js/plugins/jquery.zoom.min.js	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/js/plugins/jquery.zoom.min.js	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:51:05	53180/53180	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2014%20Jul%202024%2011:51:04%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/js/plugins/slick.min.js	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/js/plugins/slick.min.js	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:51:05	4481/4481	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2014%20Jul%202024%2011:51:04%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/js/plugins/infiniteslidev2.js	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/js/plugins/infiniteslidev2.js	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:51:05	20216/20216	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2014%20Jul%202024%2011:51:05%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/js/vendor/jquery.magnific-popup.min.js	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/js/vendor/jquery.magnific-popup.min.js	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:51:06	27148/27148	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2014%20Jul%202024%2011:51:05%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/js/plugins/jquery.sticky-sidebar.js	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/js/plugins/jquery.sticky-sidebar.js	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:51:06	1257/1257	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2014%20Jul%202024%2011:51:05%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/js/vendor/index.js	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/js/vendor/index.js	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:51:06	54766/54766	---M-Z	200	added ('OK')	application/x-javascript	date:Sun,%2014%20Jul%202024%2011:51:06%20GMT	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/js/main.js	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/js/main.js	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/index.html)
18:51:07	319652/319652	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%224e0a4-659b83e3-a66f74216ed27c25;gz%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/uicons-regular-rounded.eot	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/uicons-regular-rounded.eot	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/vendor/ecicons.min.css)
18:51:08	120812/120812	---M--	200	added ('OK')	font/woff2	etag:%221d7ec-659b83e3-45066d2b45af6517;;;%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/uicons-regular-rounded.woff2	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/uicons-regular-rounded.woff2	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/vendor/ecicons.min.css)
18:51:08	75588/75588	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2212744-659b83e3-eef17642bfb9ac0b;gz%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/uicons-brands.eot	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/uicons-brands.eot	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/vendor/ecicons.min.css)
18:51:08	154432/154432	---M--	200	added ('OK')	application/font-woff	etag:%2225b40-659b83e3-78ddddb18ad00297;;;%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/uicons-regular-rounded.woff	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/uicons-regular-rounded.woff	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/vendor/ecicons.min.css)
18:51:09	35564/35564	---M--	200	added ('OK')	font/woff2	etag:%228aec-659b83e3-dc41a35f3beb1e;;;%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/uicons-brands.woff2	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/uicons-brands.woff2	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/vendor/ecicons.min.css)
18:51:09	42168/42168	---M--	200	added ('OK')	application/font-woff	etag:%22a4b8-659b83e3-ebffc757e89c4a20;;;%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/uicons-brands.woff	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/uicons-brands.woff	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/vendor/ecicons.min.css)
18:51:09	240036/240036	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%223a9a4-659b83e3-930e84e1c864d4ef;gz%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/uicons-regular-straight.eot	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/uicons-regular-straight.eot	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/vendor/ecicons.min.css)
18:51:10	94884/94884	---M--	200	added ('OK')	font/woff2	etag:%22172a4-659b83e3-7c0a5d8fbd170278;;;%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/uicons-regular-straight.woff2	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/uicons-regular-straight.woff2	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/vendor/ecicons.min.css)
18:51:10	120716/120716	---M--	200	added ('OK')	application/font-woff	etag:%221d78c-659b83e3-3c97d5a7e4d1179c;;;%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/uicons-regular-straight.woff	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/uicons-regular-straight.woff	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/vendor/ecicons.min.css)
18:51:10	76552/76552	---M--	200	added ('OK')	font/woff2	etag:%2212b08-659b83e3-d2499286ec865793;;;%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/uicons-thin-rounded.woff2	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/uicons-thin-rounded.woff2	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/vendor/ecicons.min.css)
18:51:11	95772/95772	---M--	200	added ('OK')	application/font-woff	etag:%221761c-659b83e3-9d83f994788f20e6;;;%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/uicons-thin-rounded.woff	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/uicons-thin-rounded.woff	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/vendor/ecicons.min.css)
18:51:11	152720/152720	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2225490-659b83e3-103d5ffbf9eeea9c;gz%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/uicons-thin-straight.eot	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/uicons-thin-straight.eot	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/vendor/ecicons.min.css)
18:51:11	203488/203488	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231ae0-659b83e3-17f90f2936935245;gz%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/uicons-thin-rounded.eot	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/uicons-thin-rounded.eot	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/vendor/ecicons.min.css)
18:51:11	61304/61304	---M--	200	added ('OK')	font/woff2	etag:%22ef78-659b83e3-f4e76a0f1a936f1;;;%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/uicons-thin-straight.woff2	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/uicons-thin-straight.woff2	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/vendor/ecicons.min.css)
18:51:11	75624/75624	---M--	200	added ('OK')	application/font-woff	etag:%2212768-659b83e3-7f33224cc3a7cf8a;;;%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/uicons-thin-straight.woff	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/uicons-thin-straight.woff	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/vendor/ecicons.min.css)
18:51:12	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-659b83e3-a94372513fa42b9b;gz%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/ecicons.eot?	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/eciconsd41d.eot	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/vendor/ecicons.min.css)
18:51:12	77160/77160	---M--	200	added ('OK')	font/woff2	etag:%2212d68-659b83e3-a8f079d017342285;;;%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/ecicons.woff2?v=4.7.0	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/ecicons3e6e.woff2	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/vendor/ecicons.min.css)
18:51:12	165742/165742	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222876e-659b83e3-a94372513fa42b9b;gz%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/ecicons.eot?v=4.7.0	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/ecicons3e6e.eot	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/vendor/ecicons.min.css)
18:51:13	165548/165548	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22286ac-659b83e3-d1dd2efcee7d44ab;gz%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/ecicons.ttf?v=4.7.0	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/ecicons3e6e.ttf	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/vendor/ecicons.min.css)
18:51:13	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%2217ee8-659b83e3-8d8cc41f22085ea9;;;%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/ecicons.woff?v=4.7.0	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/ecicons3e6e.woff	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/vendor/ecicons.min.css)
18:51:13	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-639c57d8-b0dba2d43a306af2;gz%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/plugins/images/ui-icons_444444_256x240.png	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/plugins/images/ui-icons_444444_256x240.png	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/plugins/jquery-ui.min.css)
18:51:13	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-639c57d8-b0dba2d43a306af2;gz%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/plugins/images/ui-icons_555555_256x240.png	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/plugins/images/ui-icons_555555_256x240.png	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/plugins/jquery-ui.min.css)
18:51:14	444371/444371	---M-Z	200	added ('OK')	image/svg+xml	etag:%226c7d3-659b83e3-94bb87e9149779f0;gz%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/ecicons.svg?v=4.7.0	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/ecicons/ecicons3e6e.svg	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/vendor/ecicons.min.css)
18:51:14	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-639c57d8-b0dba2d43a306af2;gz%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/plugins/images/ui-icons_ffffff_256x240.png	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/plugins/images/ui-icons_ffffff_256x240.png	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/plugins/jquery-ui.min.css)
18:51:14	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-639c57d8-b0dba2d43a306af2;gz%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/plugins/images/ui-icons_777620_256x240.png	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/plugins/images/ui-icons_777620_256x240.png	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/plugins/jquery-ui.min.css)
18:51:14	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-639c57d8-b0dba2d43a306af2;gz%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/plugins/images/ui-icons_cc0000_256x240.png	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/plugins/images/ui-icons_cc0000_256x240.png	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/plugins/jquery-ui.min.css)
18:51:14	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-639c57d8-b0dba2d43a306af2;gz%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/plugins/images/ui-icons_777777_256x240.png	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/plugins/images/ui-icons_777777_256x240.png	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/plugins/jquery-ui.min.css)
18:51:15	161600/161600	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2227740-659b83e3-350a9f8f32ea29c2;gz%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/poppins/Poppins-Thin.ttf	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/poppins/Poppins-Thin.ttf	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/demo1.css)
18:51:15	161404/161404	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%222767c-659b83e3-f39e193c2a63c2db;gz%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/poppins/Poppins-ExtraLight.ttf	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/poppins/Poppins-ExtraLight.ttf	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/demo1.css)
18:51:16	159848/159848	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2227068-659b83e3-531447af0bbac059;gz%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/poppins/Poppins-Light.ttf	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/poppins/Poppins-Light.ttf	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/demo1.css)
18:51:16	158192/158192	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22269f0-659b83e3-fc0bc19d92233c0;gz%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/poppins/Poppins-Regular.ttf	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/poppins/Poppins-Regular.ttf	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/demo1.css)
18:51:16	155192/155192	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2225e38-659b83e3-8a99abd15cbd243c;gz%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/poppins/Poppins-SemiBold.ttf	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/poppins/Poppins-SemiBold.ttf	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/demo1.css)
18:51:16	156480/156480	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2226340-659b83e3-492574ec8d746df8;gz%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/poppins/Poppins-Medium.ttf	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/poppins/Poppins-Medium.ttf	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/demo1.css)
18:51:17	153900/153900	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%222592c-659b83e3-fd2de641368bf660;gz%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/poppins/Poppins-Bold.ttf	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/poppins/Poppins-Bold.ttf	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/demo1.css)
18:51:17	152712/152712	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2225488-659b83e3-61250625b828f822;gz%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/poppins/Poppins-ExtraBold.ttf	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/poppins/Poppins-ExtraBold.ttf	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/demo1.css)
18:51:17	151340/151340	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2224f2c-659b83e3-1a0ceb13158072e9;gz%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/poppins/Poppins-Black.ttf	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/poppins/Poppins-Black.ttf	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/demo1.css)
18:51:17	34744/34744	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2287b8-659b83e3-4f80b5ba7da97c3e;gz%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/fjalla/FjallaOne-Regular.ttf	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/fjalla/FjallaOne-Regular.ttf	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/demo1.css)
18:51:18	243816/243816	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%223b868-659b83e3-2f74bef0d1852cbe;gz%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/montserrat/Montserrat-SemiBold.ttf	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/montserrat/Montserrat-SemiBold.ttf	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/demo1.css)
18:51:18	244468/244468	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%223baf4-659b83e3-fae0024c763da5d5;gz%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/montserrat/Montserrat-Bold.ttf	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/montserrat/Montserrat-Bold.ttf	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/demo1.css)
18:51:19	245708/245708	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%223bfcc-659b83e3-1cc323a667d70186;gz%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/montserrat/Montserrat-Regular.ttf	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/montserrat/Montserrat-Regular.ttf	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/demo1.css)
18:51:19	244868/244868	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%223bc84-659b83e3-e5916e8af65f784d;gz%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/montserrat/Montserrat-ExtraBold.ttf	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/montserrat/Montserrat-ExtraBold.ttf	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/demo1.css)
18:51:19	91364/91364	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22164e4-659b83e3-a06fb2636fcc52a6;gz%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/oswald/Oswald-ExtraLight.ttf	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/oswald/Oswald-ExtraLight.ttf	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/demo1.css)
18:51:19	91500/91500	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%221656c-659b83e3-5f5b77004ea4b0de;gz%22	https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/oswald/Oswald-Light.ttf	C:/My%20Web%20Sites/MUON/maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/fonts/oswald/Oswald-Light.ttf	(from https://maraviyainfotech.com/projects/ekka/ekka-v37/ekka-html/assets/css/demo1.css)
